"sequenceId","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets"
"72d14a1b-909f-4656-bf28-82f50c8380d7","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 21:03:45""","""2020:04:29 21:04:03""","20"
"e38cfab1-37a4-4036-bea6-120acd764028","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 21:44:43""","""2020:04:29 21:44:50""","10"
"99c252b3-b1de-45a2-bcf3-04e88dd552c4","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 21:47:36""","""2020:04:29 21:58:41""","180"
"2d65b293-b940-4ed0-9d9c-f17198c14835","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 22:00:44""","""2020:04:29 23:16:25""","1510"
"4508ab37-e378-43d1-807f-1f361998d1a7","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:23:46""","""2020:04:29 23:23:51""","10"
"e47e036e-cb1e-46bd-bc6d-51ce04497ae6","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:25:52""","""2020:04:29 23:32:05""","80"
"62a6dbc8-91e8-4553-b813-40bf8595ea18","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:34:24""","""2020:04:29 23:48:24""","160"
"45d3635c-74ff-427d-912c-c4a1db744057","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:52:04""","""2020:04:30 00:02:07""","160"
"14a3c364-5fcd-406f-a65e-256884da4d5f","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 00:05:04""","""2020:04:30 00:09:35""","90"
"a270ded2-8dee-4d8c-a16d-156eabe2c286","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 02:30:59""","""2020:04:29 02:31:05""","10"
"3a2c288b-8240-46ae-9a9e-718cc4d559c7","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:27 22:40:23""","""2020:04:27 22:41:33""","20"
"52401999-a5bb-4cef-8975-4c1aff10c90f","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 02:41:02""","""2020:04:28 02:41:07""","10"
"91b39baa-80ef-4165-9b8e-0fd39c0a2554","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 03:04:36""","""2020:04:28 03:05:26""","20"
"96c5f7a0-a3da-4e26-a7e6-ee35e82b549a","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 00:13:47""","""2020:04:29 00:13:53""","10"
"114a29b1-8f5d-45ba-9de7-b47fddb30e14","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 03:50:37""","""2020:04:29 03:50:43""","10"
"6e5c32bd-704a-43f2-abb7-aff5977f43f1","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 21:14:03""","""2020:04:29 21:14:38""","30"
"a1fc680a-eaa2-461d-a325-b56432376b13","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 00:16:04""","""2020:04:30 00:17:31""","39"
"3bd36c74-4aa4-4b82-965c-fd06677816d3","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:18:56""","""2020:04:29 23:19:36""","30"
"395bdcf9-0b49-4567-a430-0060bce2b484","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 02:49:23""","""2020:04:28 02:49:29""","10"
"0129b016-e8a9-4488-bb1e-cf752adcc465","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 23:26:15""","""2020:04:28 23:27:04""","40"
"db574ba8-c36c-482f-92ae-db5351408688","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 00:03:08""","""2020:04:29 00:03:46""","30"
"b168627a-796b-42ae-8703-91a5d4fe1b89","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 21:16:48""","""2020:04:29 21:17:34""","30"
"655f2b3f-ea02-4490-8c33-7fd207817783","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:27 23:38:25""","""2020:04:27 23:38:38""","20"
"e825aab5-da33-4cb9-92ec-4695a45ee20e","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 23:55:57""","""2020:04:28 23:56:56""","40"
"8b657d83-a4d8-43a9-9428-1e312b312285","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:28 01:10:07""","""2020:04:28 01:12:10""","20"
"4bda9229-bfdb-4980-92ec-d93ffa095d0f","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 00:43:11""","""2020:04:29 00:43:55""","30"
"27893b89-5284-4c55-96eb-9c2cc194c7da","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 00:12:04""","""2020:04:30 00:13:45""","40"
"a829abf5-6ed3-4838-95ec-122644d02ec7","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:28 01:36:01""","""2020:04:28 01:39:31""","30"
"c17fbb40-b964-4677-9ede-4f901cac705b","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 01:33:19""","""2020:04:29 01:33:48""","20"
"12dd786b-d028-436a-8b87-5ebedc1f1265","f7220563-3ce6-461d-ace0-c7c9061a8f3d","B_ML_val 06_Oostpolderkreek","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 02:05:17""","""2020:04:29 02:07:16""","20"
"8c42ff0e-29d8-48c0-b8f7-85743e7d2021","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 00:19:12""","""2020:05:10 00:19:18""","10"
"ed744f49-5c3a-40e8-b305-0af35ada0456","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:28 04:05:04""","""2020:04:28 04:05:10""","10"
"d1abede4-f516-457b-813a-d10d14b8ef76","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 01:19:47""","""2020:05:02 01:19:52""","10"
"ef67d7a9-2e3d-4de3-914f-77e760888ccc","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 00:44:24""","""2020:05:09 00:44:29""","10"
"36089035-e08b-454c-94e9-ed70719600c3","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 00:24:22""","""2020:05:10 00:24:28""","10"
"d1942d71-06eb-4623-8df1-9c7e162413b2","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 03:01:49""","""2020:05:10 03:01:55""","10"
"cec12c92-3e42-48b4-86df-155681e68c7e","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 05:39:29""","""2020:05:10 05:40:08""","20"
"e06538dc-9222-45bd-80b7-37860fce61d3","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 21:58:22""","""2020:05:10 21:58:27""","10"
"15159118-7818-40a1-b511-f08da0239b18","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 22:44:07""","""2020:05:10 22:44:12""","10"
"b2855326-c2b6-48bd-859d-411b5eecad25","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 00:54:03""","""2020:05:11 00:54:09""","10"
"c01de276-c608-4f12-8440-5fc77c8bbc31","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 01:30:05""","""2020:05:11 01:30:29""","20"
"1362616e-e024-415d-8df6-ac6897b739f1","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 05:02:16""","""2020:05:11 05:02:22""","10"
"0db3a382-afe9-499d-9759-8907f6ae7752","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 23:23:36""","""2020:05:11 23:23:42""","10"
"4122983f-bdf3-4c8e-8801-0e0d578cdc76","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 00:45:21""","""2020:05:12 00:45:27""","10"
"710bb646-90f3-4d1e-af2b-8784d4a8a20d","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 00:59:14""","""2020:05:12 00:59:20""","10"
"714168d7-cef6-41c1-a7dc-b8d3a6453b32","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 01:26:24""","""2020:05:12 01:27:33""","20"
"37f025e0-cedc-413f-af9b-9799445eaad2","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 01:39:28""","""2020:05:12 01:39:34""","10"
"1cc27598-5002-42d0-a2f6-7678a7b49ccb","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 01:43:46""","""2020:05:12 01:43:52""","10"
"7b62789d-5f9f-48fc-97f7-3c4871fb3b02","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 01:53:36""","""2020:05:12 01:53:43""","10"
"80a94873-9380-4afe-9ae8-f410d8150764","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 04:19:20""","""2020:05:12 04:19:27""","10"
"d103a9d8-08c3-4592-99fd-f8e350021064","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 04:56:37""","""2020:05:12 04:56:43""","10"
"bb82c2e3-9a2c-4f49-ae8a-fa1325a5ced0","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 22:05:58""","""2020:05:12 22:06:04""","10"
"b20d32b4-018b-40c4-81df-5c805217f6f5","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 23:36:42""","""2020:05:12 23:36:48""","10"
"ed36f3af-dc01-4547-a639-f7888e1d4486","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 23:57:26""","""2020:05:12 23:58:52""","20"
"29b2f53c-5180-4527-a9bd-1347116cea3a","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 01:35:53""","""2020:05:13 01:36:00""","10"
"42756c8b-eefd-4958-ad91-e36a1b29332b","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 23:13:58""","""2020:05:13 23:14:04""","10"
"bc76c3f0-a835-4b5b-8f1a-9d14aaa60d02","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 23:22:48""","""2020:05:13 23:22:54""","10"
"a84ddede-030c-4e4b-a4c2-3c64fce9322d","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 22:18:57""","""2020:05:14 22:19:03""","10"
"e685c8c9-1fc9-4298-a2fb-6602b4d9acad","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:15 00:23:13""","""2020:05:15 00:23:19""","10"
"765e2187-55d0-4a74-a5b4-4ef52e8ac575","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:15 00:38:41""","""2020:05:15 00:38:49""","10"
"e718281a-f52f-4886-bc94-fc49c84f8aed","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:15 01:35:33""","""2020:05:15 01:35:41""","10"
"f1cd201c-33f2-4fa3-bcaa-e4b34010c141","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:15 05:21:14""","""2020:05:15 05:21:21""","10"
"6157931b-7f22-419a-964b-796f8a06ef60","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:16 00:52:03""","""2020:05:16 00:52:08""","6"
"8c299618-b47a-44b2-865f-86dc32527f86","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 23:48:04""","""2020:05:13 23:48:11""","10"
"689f07a1-acc4-4ace-addf-6baf2f2ea711","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:28 02:32:57""","""2020:04:28 02:33:28""","30"
"0fd22999-8ec9-4afc-b78c-6b0f1762cfce","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 01:48:49""","""2020:04:29 01:48:54""","10"
"cfa84bc7-7947-4358-a7c2-0fe71cf777f9","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 23:48:36""","""2020:04:29 23:48:41""","10"
"d7738909-0b3d-4e8c-a375-07cc4f510d30","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 01:02:22""","""2020:05:09 01:02:27""","10"
"60444b88-baf8-4854-9c4f-121e375fe0c0","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 22:22:37""","""2020:05:09 22:22:42""","10"
"cc436996-3852-4f71-b4e8-76e3c11af75a","d63f2fb7-773c-47f4-b11b-95e0db66601d","B_ML_val 07_Sint-Anna","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 22:21:42""","""2020:05:10 22:22:26""","20"
"49bb6c20-dc89-4ca8-bb0e-142b2bdc7816","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:03:26 09:40:27""","""2020:03:26 09:40:38""","10"
"15fc832f-2cf2-4b24-be5b-4a625069c494","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:30 23:55:13""","""2020:03:30 23:55:19""","10"
"e0cee7c3-43c7-471a-9c57-bdb951e67149","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:03:26 09:42:55""","""2020:03:26 09:44:59""","50"
"46ecdbd2-9c5d-4e0e-a774-d1e0e351a84f","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:03:26 09:47:35""","""2020:03:26 09:53:50""","80"
"c9891b1e-f3c9-43fa-a22c-4e4bd3efc3be","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:26 09:59:36""","""2020:03:26 10:38:00""","1500"
"5c8d715e-5dd3-4af9-b712-cedb09028d2c","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:03:26 11:03:58""","""2020:03:26 11:04:26""","20"
"4bfecd27-614a-4242-869f-217946afe07b","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:31 03:58:07""","""2020:03:31 03:58:12""","10"
"cb3baaf6-b03c-461b-91ce-157da737ae76","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:26 21:11:00""","""2020:03:26 21:11:05""","10"
"6626f532-af26-4c02-898d-51bc80d049a0","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:31 00:00:53""","""2020:03:31 00:00:59""","10"
"c76d620a-d9a1-4133-80cc-b1960336542c","2a9dcfe5-aa74-4313-96f6-8b09379a3f19","Mica Herne","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:03:26 20:22:49""","""2020:03:26 20:22:55""","10"
